target_volume,shift_type,shift_type_encoded,day_of_week,is_weekend,is_peak_season,team_size,historical_spoilage_rate,inbound_ratio,has_oversized_items,base_pallets,spoilage_buffer_pallets,oversized_extra_pallets,pallets_to_order,carts_needed
16607,morning,0,3,0,0,60,0.11590549780196165,0.7822459461739695,0,93,11,0,104,513
5483,afternoon,1,2,0,0,35,0.08287513157719309,0.36815061197975013,0,31,3,0,35,170
19383,morning,0,0,0,0,21,0.07392987058238991,0.5782446913113982,0,108,8,0,115,599
18245,morning,0,2,0,1,18,0.03339315999342415,0.4764647379977813,0,102,5,0,107,563
9527,afternoon,1,3,0,0,28,0.10898750466902156,0.799581306076431,0,53,7,0,60,294
16853,afternoon,1,0,0,1,33,0.035739638300496666,0.442694532320906,0,94,5,0,99,521
8514,afternoon,1,0,0,1,70,0.04307813753647917,0.32388613264172167,0,48,3,0,51,263
2354,night,2,0,0,0,55,0.0351707906851578,0.6510914074123337,0,14,2,0,15,73
26689,peak,3,0,0,0,22,0.02078907292563874,0.46336966512205496,0,149,5,0,156,824
7871,afternoon,1,1,0,0,53,0.09942965360806204,0.6287907169773115,0,44,5,0,48,243
10365,morning,0,5,1,0,34,0.052501285372592785,0.3523259934072573,1,58,4,7,71,320
5277,night,2,5,1,0,71,0.03793645510289615,0.5615316004651256,1,30,2,5,37,163
13529,morning,0,2,0,0,73,0.05839669790171992,0.48761577420132385,0,76,5,0,81,418
13273,afternoon,1,2,0,0,65,0.07989016298560127,0.5683835669893154,1,74,7,7,87,410
9999,morning,0,2,0,0,24,0.08040950250611434,0.7267361989705683,0,56,5,0,60,309
5241,morning,0,3,0,0,79,0.06406352099983513,0.7863736439806377,0,30,2,0,34,162
42301,peak,3,6,1,0,38,0.07939187252497149,0.6765660745590015,1,236,27,34,296,1306
5008,night,2,1,0,0,51,0.0712809749353993,0.683429157610199,1,28,3,4,36,155
10080,afternoon,1,6,1,1,85,0.11871982963813829,0.5644680448696962,0,56,9,0,64,312
19599,afternoon,1,2,0,0,86,0.023553676098941833,0.3486999719291381,0,109,3,0,112,605
18100,morning,0,2,0,0,21,0.12416361599876563,0.6335297731608639,1,101,13,10,123,559
19078,morning,0,0,0,0,26,0.04926983068143505,0.37388993589123604,0,106,6,0,112,589
13541,morning,0,6,1,1,56,0.10661386580435007,0.4228305282893652,0,76,11,0,88,418
7503,afternoon,1,0,0,0,64,0.06860475396086071,0.6537912565350957,1,42,4,6,52,232
7881,night,2,6,1,1,18,0.055319955740574335,0.6284962970590484,0,44,4,0,47,244
8893,afternoon,1,6,1,0,41,0.09384168475998615,0.4571629707948905,0,50,5,0,57,275
12843,morning,0,0,0,0,89,0.11226613026357253,0.6860221179867856,0,72,9,0,82,397
21572,peak,3,2,0,0,41,0.07399237437243246,0.7696578922211275,0,120,13,0,134,666
8374,night,2,0,0,0,38,0.07598646116785772,0.5726298105722001,0,47,5,0,51,259
6925,afternoon,1,2,0,0,60,0.027062778172121535,0.6388433295085449,0,39,2,0,42,214
19348,afternoon,1,6,1,0,68,0.13087951767534126,0.43588979223513413,0,108,15,0,123,598
20099,afternoon,1,3,0,0,75,0.12162760357355107,0.785403522321347,0,112,15,0,129,621
13462,morning,0,3,0,0,74,0.06775913450509229,0.43685245589289445,0,75,6,0,80,416
17102,afternoon,1,4,0,0,59,0.11179407357926702,0.743704512124409,1,96,12,9,118,528
7051,night,2,1,0,0,52,0.057593501085015104,0.7639345558993595,0,40,3,0,43,218
19112,morning,0,0,0,0,41,0.10765061516153299,0.6598142973019681,0,107,12,0,119,590
12868,morning,0,5,1,0,14,0.08200300598768724,0.7057937138603732,1,72,6,8,87,398
18628,morning,0,0,0,0,48,0.07529200666637018,0.5289284038950801,0,104,8,0,111,575
13467,morning,0,1,0,0,41,0.026782759670973766,0.7597733947250269,0,75,3,0,78,416
9380,night,2,6,1,0,65,0.13585063061706357,0.6713231225195702,0,53,9,0,63,290
5803,night,2,1,0,0,18,0.12048907638541044,0.46337199576717664,0,33,5,0,37,180
12920,afternoon,1,6,1,0,19,0.1152065681583736,0.3174725838277202,0,72,9,0,80,399
18132,morning,0,4,0,1,74,0.05658994371844691,0.5703916131784406,1,101,8,15,124,560
18021,afternoon,1,1,0,0,74,0.05475082213084804,0.7203251623705627,0,101,6,0,106,557
14761,afternoon,1,2,0,0,75,0.08878317159135792,0.7303340594361507,0,83,8,0,93,456
8259,morning,0,0,0,0,41,0.12154678354713784,0.7175593627417689,1,46,6,6,58,255
13272,afternoon,1,1,0,0,21,0.1321554087402383,0.40737324271055925,1,74,11,8,92,410
21125,afternoon,1,2,0,0,80,0.05227148312093667,0.5130742397999488,0,118,7,0,127,652
17840,afternoon,1,1,0,0,60,0.0928897760383301,0.6069129275907362,0,100,10,0,112,551
18527,afternoon,1,5,1,0,50,0.10686833598721585,0.6337782460340167,0,103,12,0,115,572
5289,morning,0,2,0,0,45,0.047167057421986874,0.46729171081309273,0,30,2,0,33,164
13035,afternoon,1,3,0,0,21,0.06889623562669092,0.6463211618752305,0,73,6,0,78,403
15391,afternoon,1,2,0,0,20,0.042496912845636885,0.5954485037338064,0,86,4,0,92,475
18308,afternoon,1,4,0,0,71,0.10386860933220012,0.5833877873530757,0,102,12,0,114,565
2455,night,2,6,1,0,16,0.12365421638542373,0.6315124118676385,0,14,3,0,16,76
18535,afternoon,1,2,0,0,46,0.1253041225461986,0.6016839644330875,1,103,14,9,127,572
14980,morning,0,1,0,0,22,0.10041066445912485,0.38343731732933095,0,84,9,0,92,463
8367,morning,0,3,0,0,53,0.06165828322092361,0.73720816368264,0,47,3,0,51,259
10895,afternoon,1,3,0,0,31,0.09932484522251053,0.42028487673625836,0,61,7,0,67,337
9360,morning,0,2,0,0,62,0.12371200726049823,0.6722443906161972,0,52,7,0,58,289
14142,afternoon,1,1,0,0,12,0.095102700072294,0.3882283364792274,0,79,8,0,88,437
19867,peak,3,3,0,0,22,0.06954703283550387,0.6304832064306136,0,111,11,0,123,614
7959,afternoon,1,5,1,0,72,0.13037633008627988,0.7478418793995782,1,45,7,5,57,246
18555,afternoon,1,2,0,0,90,0.12022599119233118,0.304855257685312,1,104,14,9,127,573
7081,afternoon,1,2,0,1,50,0.12589222882973744,0.7898388332701447,0,40,7,0,48,219
9288,afternoon,1,6,1,0,59,0.12838304252483534,0.31483793332995236,0,52,8,0,62,287
12548,afternoon,1,2,0,0,39,0.06725747691923759,0.3056838104473271,0,70,5,0,74,388
37800,peak,3,3,0,0,86,0.12315668090088022,0.7287800491686491,1,210,37,32,280,1167
17784,afternoon,1,0,0,0,47,0.08844196054960374,0.6543520015520345,1,99,10,11,122,549
37356,peak,3,1,0,0,81,0.02457907682648481,0.35290532896418825,0,208,8,0,218,1153
49917,peak,3,4,0,0,73,0.09630036278241412,0.7687074532979697,0,278,38,0,316,1541
15406,morning,0,4,0,0,81,0.07647427091533944,0.6359661205814218,0,86,7,0,93,476
6616,morning,0,1,0,0,21,0.053018559102475694,0.3555217717690462,0,37,2,0,38,205
7725,morning,0,0,0,0,16,0.13644597680564474,0.7302767979622283,0,43,6,0,49,239
12748,morning,0,6,1,0,39,0.02660850299515689,0.5404524261299002,0,71,2,0,72,394
11645,morning,0,6,1,0,70,0.13350528688484797,0.4390668450334424,0,65,9,0,75,360
17500,afternoon,1,6,1,0,20,0.03911204727615658,0.7125205251163389,0,98,5,0,102,540
14260,morning,0,6,1,0,50,0.06523858151606386,0.6692232268454386,1,80,6,8,94,441
11253,morning,0,1,0,0,73,0.07006822105032191,0.6115219010720314,0,63,5,0,68,348
3250,night,2,2,0,0,49,0.10772246223929767,0.7492565760663816,0,19,3,0,24,101
8840,morning,0,5,1,0,35,0.04587310504840455,0.7306399050340845,0,50,3,0,53,273
6623,night,2,1,0,0,75,0.13833222118730473,0.4133958292224453,0,37,7,0,46,205
12746,morning,0,1,0,0,54,0.10988142233168276,0.7393430771907052,0,71,8,0,79,394
13167,morning,0,5,1,0,27,0.11479431660164657,0.4870199197868529,1,74,9,9,94,407
7980,afternoon,1,3,0,0,77,0.03277145272578734,0.5158871679006267,0,45,2,0,46,247
16313,afternoon,1,4,0,1,77,0.07715744114113403,0.7861661935642845,0,91,10,0,100,504
8835,night,2,4,0,0,80,0.13347312205739467,0.6799371642729098,0,50,9,0,58,273
4215,night,2,2,0,0,57,0.05240792858621678,0.4607429771812627,1,24,2,3,31,131
5757,night,2,5,1,0,32,0.03744603859410316,0.6239629448332686,0,32,2,0,33,178
20593,morning,0,6,1,0,71,0.0782473351717026,0.5696621681325558,1,115,9,15,140,636
10849,morning,0,6,1,0,21,0.131647168358145,0.35830161852279047,0,61,9,0,69,335
6656,night,2,2,0,0,29,0.07841487493167527,0.7438761689949918,1,37,4,5,45,206
2590,night,2,3,0,1,52,0.06858011635035907,0.7109407418169946,0,15,2,0,19,80
42372,peak,3,2,0,0,47,0.0980326924056532,0.6888551784434684,0,236,33,0,268,1308
6399,afternoon,1,5,1,0,77,0.13242607986206617,0.5795766937885063,0,36,6,0,42,198
21556,afternoon,1,5,1,0,57,0.02588689390448793,0.41041872014070907,0,120,4,0,126,666
7472,night,2,0,0,0,34,0.038407465457202944,0.7419480146597972,0,42,2,0,43,231
18239,morning,0,3,0,0,50,0.03593051720531125,0.47648282180949025,0,102,4,0,107,563
47489,peak,3,5,1,0,15,0.03023995787589988,0.31005905897757235,0,264,12,0,278,1466
6690,night,2,5,1,1,52,0.056252729677807506,0.7908870888730783,1,38,4,6,47,207
13248,afternoon,1,3,0,0,14,0.047517083974437206,0.7305785517109586,1,74,4,11,90,409
8464,night,2,6,1,0,64,0.08584295194512023,0.6113401777189607,0,48,5,0,55,262
10090,night,2,1,0,0,85,0.0592747306070844,0.3062035697137473,0,57,5,0,62,312
13594,morning,0,6,1,1,47,0.06862494337494515,0.41385802858740206,0,76,7,0,83,420
58814,peak,3,1,0,0,60,0.13302376285997752,0.5260249439879123,0,327,61,0,387,1815
14813,afternoon,1,0,0,1,38,0.03867867695232875,0.6140424616232103,0,83,5,0,89,458
6278,night,2,6,1,0,64,0.06661487921537626,0.6540772583713266,0,35,3,0,38,194
13209,morning,0,5,1,0,60,0.05084982086225382,0.69413634890076,1,74,4,8,87,408
3820,night,2,3,0,0,12,0.08589991788293026,0.5778304628435078,0,22,3,0,25,118
4931,afternoon,1,3,0,0,57,0.10836034718559732,0.6280917139256903,1,28,4,4,38,153
8832,morning,0,1,0,0,73,0.1180385448101438,0.7056213491076819,0,50,6,0,56,273
39394,peak,3,6,1,0,88,0.08183560334208388,0.6599206551654022,0,219,26,0,246,1216
11918,morning,0,4,0,0,77,0.12258999098323312,0.7774061661033532,0,67,9,0,77,368
12400,morning,0,4,0,0,33,0.11420906094527809,0.7373229501990441,0,69,8,0,76,383
60087,peak,3,5,1,0,50,0.038840487372048614,0.3846806388977119,1,334,19,34,389,1855
33392,peak,3,1,0,1,55,0.04945145108239942,0.7737095633585402,1,186,17,21,224,1031
13041,afternoon,1,5,1,0,13,0.10060646340001052,0.40208799628230596,0,73,8,0,83,403
7316,afternoon,1,2,0,0,86,0.13697528236887296,0.7956318928507182,0,41,6,0,49,226
5759,afternoon,1,3,0,0,70,0.06513556407200002,0.6506647710000033,0,32,3,0,36,178
19031,morning,0,6,1,0,39,0.047576940877368884,0.6137657763706599,0,106,6,0,111,588
14865,morning,0,6,1,0,78,0.12429553211546948,0.4621613881323568,0,83,11,0,96,459
18342,afternoon,1,5,1,0,25,0.04395343514514591,0.366553762458199,1,102,5,13,121,566
3149,night,2,0,0,1,27,0.1036889928859834,0.36308650822468513,0,18,3,0,21,98
6686,night,2,6,1,0,62,0.024109888442703748,0.7332875962950952,0,38,2,0,41,207
3932,night,2,4,0,0,39,0.02227766181174844,0.5162209230998188,1,22,2,3,26,122
8651,morning,0,5,1,0,64,0.07418800567329976,0.5799259284315594,0,49,4,0,54,267
5308,afternoon,1,2,0,0,63,0.09878481530598839,0.7659180538186836,0,30,4,0,36,164
7231,morning,0,3,0,1,36,0.03709213447505221,0.42767735240497456,1,41,2,6,50,224
10446,afternoon,1,6,1,0,68,0.11166589436018455,0.6819687427135758,0,59,7,0,67,323
6826,afternoon,1,2,0,0,20,0.03544837788943659,0.5352323809191111,0,38,2,0,41,211
9984,night,2,5,1,0,22,0.08404493694460097,0.40637732955956873,0,56,6,0,64,309
10189,afternoon,1,3,0,0,56,0.05699590307324966,0.7264858402902038,1,57,4,5,65,315
7285,morning,0,3,0,0,13,0.11027039321398464,0.6399745867248752,0,41,5,0,46,225
8209,morning,0,1,0,0,65,0.11649401042766609,0.34746084128844507,0,46,6,0,54,254
6846,night,2,1,0,0,45,0.02793094874749653,0.570878597644491,0,39,2,0,41,212
6275,afternoon,1,0,0,1,53,0.043112548316895795,0.7258819260966299,0,35,2,0,37,194
19189,morning,0,0,0,0,88,0.12711729314832748,0.3334674041107709,1,107,14,12,135,593
20920,morning,0,6,1,0,80,0.06987354039210401,0.5081373986127729,0,117,9,0,128,646
4038,night,2,2,0,0,22,0.07720830384476546,0.7026072352583831,0,23,3,0,28,125
12899,morning,0,1,0,0,40,0.04016286099950798,0.7291786400551041,0,72,3,0,77,399
2222,night,2,3,0,0,16,0.13938737558011915,0.6876813881673083,1,13,3,2,17,69
7256,night,2,1,0,0,31,0.13076572194071912,0.452854787513278,0,41,7,0,47,224
11908,morning,0,3,0,0,50,0.02024296051786924,0.5534647803145234,0,67,2,0,70,368
9490,morning,0,1,0,0,85,0.08608816191894621,0.6706389883324901,0,53,5,0,58,293
26033,peak,3,3,0,0,43,0.12467208603237856,0.3762938764727279,1,145,26,16,187,804
15565,afternoon,1,2,0,0,40,0.07166403274807523,0.597498881628708,0,87,7,0,96,481
12308,afternoon,1,1,0,1,77,0.07241771102920219,0.6601868626044859,0,69,7,0,78,380
3297,night,2,4,0,0,12,0.06552165880715471,0.7249959346805299,0,19,2,0,21,102
48998,peak,3,4,0,0,12,0.023459400218638817,0.35583586192839683,0,273,9,0,284,1512
43096,peak,3,3,0,0,15,0.11483400030244434,0.46483734729627463,0,240,39,0,278,1330
9186,night,2,2,0,0,26,0.07481422440693138,0.5708269745927326,0,52,5,0,58,284
7282,afternoon,1,3,0,0,58,0.0837278766084471,0.6505284499572702,0,41,4,0,46,225
18189,morning,0,2,0,0,41,0.05068221401679661,0.6650181477624603,0,102,6,0,108,562
7644,night,2,0,0,0,17,0.11409421904801835,0.42662958698607983,1,43,6,4,52,236
6717,afternoon,1,1,0,0,12,0.11524982560453377,0.3069383060085936,0,38,5,0,42,208
16008,afternoon,1,2,0,0,82,0.08635049802221112,0.6469084890028938,0,89,9,0,100,494
37586,peak,3,3,0,0,73,0.12855535109601968,0.7545631436698859,0,209,38,0,249,1160
20169,morning,0,6,1,0,75,0.033906107687197026,0.6987585225517196,0,113,4,0,119,623
7769,afternoon,1,6,1,0,16,0.11439519975723192,0.6112330515313096,0,44,6,0,51,240
16207,morning,0,0,0,0,65,0.08703009707847975,0.7887852202758001,0,91,8,0,100,501
11785,afternoon,1,6,1,0,60,0.047721580044373914,0.5165583890471777,1,66,4,9,78,364
20725,morning,0,3,0,0,18,0.03587645391822739,0.5625248754940481,1,116,5,18,138,640
10794,morning,0,4,0,1,14,0.0561208448387406,0.3061433819791911,1,60,5,6,70,334
20382,morning,0,4,0,0,87,0.12275791017217424,0.772975681416856,0,114,14,0,130,629
21012,afternoon,1,1,0,0,72,0.11451432196113633,0.5916733274662183,1,117,15,11,144,649
4026,night,2,5,1,0,90,0.09741589109816481,0.4953999919528099,0,23,3,0,28,125
19028,afternoon,1,1,0,0,52,0.030839240934041293,0.32228216794370246,0,106,4,0,112,588
58167,peak,3,6,1,0,32,0.13457967676919647,0.4812095321632022,1,324,62,33,420,1795
8894,afternoon,1,0,0,0,43,0.056652815885048856,0.3017990508378268,1,50,3,7,62,275
12402,morning,0,6,1,0,23,0.09283999800140702,0.4621675689990692,1,69,7,8,85,383
5958,night,2,4,0,0,18,0.1163722244966521,0.7757274620342623,0,34,5,0,39,184
10244,morning,0,2,0,0,62,0.035942700135050965,0.3771336821151982,0,57,3,0,59,317
18152,peak,3,4,0,0,56,0.09826360907070478,0.5727055545447162,1,101,14,9,124,561
8604,morning,0,5,1,0,76,0.02387551960450551,0.39330866005246107,0,48,2,0,49,266
30043,peak,3,1,0,0,71,0.03221471738052094,0.6916895651540855,1,167,8,20,194,928
12272,morning,0,3,0,0,86,0.10677723613125703,0.581198903619326,0,69,8,0,77,379
3328,night,2,6,1,0,56,0.0386098586687353,0.40111800917613977,1,19,2,2,24,103
20472,afternoon,1,0,0,0,45,0.0732208067966454,0.7331206491194266,0,114,9,0,125,632
46079,peak,3,5,1,0,22,0.0497999060932843,0.6920118914167434,0,256,18,0,274,1422
6179,morning,0,4,0,1,44,0.07054754104039306,0.7756506647127765,1,35,4,4,42,191
15776,afternoon,1,2,0,0,19,0.02926642883497651,0.30031409644631724,0,88,3,0,92,487
45110,peak,3,5,1,0,56,0.11058806528491874,0.5285584735985396,0,251,39,0,290,1392
21346,afternoon,1,2,0,0,83,0.02948494128729373,0.7999206502489609,1,119,4,14,138,659
4987,afternoon,1,2,0,0,89,0.1205497396832564,0.705593958485905,0,28,4,0,32,154
9482,afternoon,1,0,0,0,45,0.09951306370034735,0.7156430659287136,0,53,6,0,59,293
19816,afternoon,1,2,0,0,56,0.069990269079714,0.6105662313631588,0,111,9,0,121,612
20704,afternoon,1,2,0,0,76,0.12397838521645903,0.6564498260416188,0,116,16,0,133,639
17047,afternoon,1,4,0,0,84,0.042335753441159425,0.702663129391804,0,95,5,0,101,527
50902,peak,3,0,0,0,63,0.05174770728977905,0.34614032379595006,1,283,21,25,330,1571
6861,morning,0,3,0,1,21,0.0364548393991048,0.6462902918053648,0,39,2,0,41,212
13750,morning,0,3,0,0,54,0.0657882431948042,0.7077040500163694,1,77,6,10,95,425
29076,peak,3,2,0,0,81,0.13840798216809053,0.32043289384254603,0,162,32,0,195,898
3382,night,2,5,1,0,22,0.03932328533608336,0.44852659026345704,0,19,2,0,21,105
17894,afternoon,1,1,0,0,47,0.11971717830389585,0.46200580794142115,0,100,13,0,114,553
7052,afternoon,1,0,0,0,29,0.09822560860076865,0.7272911976405262,0,40,5,0,47,218
12831,morning,0,6,1,0,74,0.021897695673423145,0.6901756947984337,1,72,2,9,83,396
20571,morning,0,1,0,0,16,0.13338682315252404,0.6282107354577533,0,115,16,0,133,635
7830,afternoon,1,0,0,0,42,0.13653095182699818,0.7023615904214343,0,44,7,0,51,242
21480,afternoon,1,0,0,0,27,0.1309880842233852,0.5267148503288546,1,120,17,13,150,663
21548,afternoon,1,4,0,0,77,0.08020875892484405,0.7374402951510555,1,120,11,15,147,665
13900,morning,0,2,0,0,20,0.046445021897105476,0.41710792155153664,1,78,4,10,94,429
24633,peak,3,4,0,0,13,0.06695176129645777,0.6522884407499262,0,137,13,0,149,761
32485,peak,3,5,1,0,48,0.09370298556994773,0.42087559238687733,0,181,24,0,207,1003
11975,afternoon,1,6,1,1,70,0.06546036571009398,0.3199309867054111,0,67,6,0,72,370
10478,afternoon,1,1,0,0,69,0.10498059810436194,0.44207561990989086,0,59,7,0,68,324
9880,morning,0,1,0,0,19,0.11546906573318223,0.5464534142453144,0,55,7,0,63,305
9707,night,2,3,0,0,63,0.045127147837766925,0.7217180075355861,0,54,3,0,59,300
7409,afternoon,1,5,1,0,86,0.06859302899393607,0.5544282446661786,0,42,4,0,48,229
17238,morning,0,6,1,0,88,0.1349293251231272,0.38957530128654605,0,96,13,0,108,532
18183,peak,3,5,1,0,88,0.049976816151516563,0.7963829854998614,0,102,8,0,109,562
6668,night,2,4,0,0,84,0.06157369863133148,0.4350365339903121,1,38,3,5,48,206
54860,peak,3,4,0,0,80,0.024279260462236673,0.7926473625491931,0,305,11,0,317,1693
4138,night,2,5,1,0,63,0.059883924932432164,0.768167340754112,1,23,2,3,27,128
8464,afternoon,1,4,0,0,89,0.06451176777249232,0.5712207543203216,1,48,4,7,60,262
15983,afternoon,1,3,0,0,45,0.031980267155218685,0.3459815413208565,0,89,3,0,91,494
48529,peak,3,6,1,1,59,0.02017306999819487,0.6477074057272375,0,270,10,0,280,1498
7497,night,2,6,1,0,35,0.08904865812424521,0.722858830774407,0,42,5,0,47,232
10817,morning,0,4,0,0,24,0.056183192159446255,0.5226505498397546,1,61,4,6,71,334
9331,morning,0,4,0,1,61,0.02213886047121105,0.4195202296729455,0,52,2,0,54,288
21210,afternoon,1,6,1,0,76,0.12319331647606155,0.7014120823563283,0,118,16,0,134,655
9785,night,2,5,1,0,82,0.09012916124799691,0.5725389128379643,0,55,6,0,61,302
38025,peak,3,6,1,0,15,0.040540202059018454,0.3988150024077389,0,212,13,0,226,1174
18632,morning,0,5,1,1,75,0.12382959475291719,0.7747693204837386,1,104,17,9,131,575
12281,afternoon,1,4,0,0,85,0.05043031645675765,0.7740491133425893,1,69,4,9,81,379
12565,afternoon,1,4,0,0,50,0.047293487784350725,0.48352483672229235,0,70,4,0,76,388
25410,peak,3,5,1,0,74,0.12735608683967228,0.33200155457087005,0,142,26,0,170,785
5436,night,2,1,0,0,69,0.04153494553513684,0.6153942672748546,0,31,2,0,35,168
6334,night,2,2,0,1,27,0.12547829518028894,0.4586133672917323,1,36,7,4,49,196
5454,afternoon,1,1,0,0,73,0.11635679614973612,0.3331776305000246,0,31,4,0,35,169
12474,afternoon,1,4,0,1,21,0.057173304899508004,0.745903207234283,1,70,6,10,88,385
18613,morning,0,0,0,0,73,0.024127649738376267,0.7990581573001405,0,104,3,0,107,575
15912,morning,0,0,0,0,44,0.02990877242615804,0.4752027568551409,0,89,3,0,94,491
7408,night,2,3,0,1,82,0.0331433921323493,0.6723731316920978,0,42,3,0,44,229
9508,night,2,1,0,0,53,0.1268958602192574,0.33288539614007673,0,53,9,0,63,294
19003,peak,3,5,1,0,55,0.06848431736449707,0.4848527197798153,1,106,11,15,132,587
40636,peak,3,3,0,0,57,0.023903570874379318,0.35437588302482037,0,226,8,0,235,1254
17762,afternoon,1,3,0,0,84,0.08678581544668157,0.32767496858175826,1,99,10,15,126,549
6273,night,2,0,0,0,85,0.044959070072839,0.594395520254748,1,35,2,4,42,194
32114,peak,3,1,0,1,42,0.048215125112962276,0.701015493761616,1,179,16,19,216,991
3131,night,2,2,0,0,16,0.039301008190169434,0.5264851255708602,0,18,2,0,21,97
19853,morning,0,6,1,1,29,0.11144257548784609,0.5620895552204809,0,111,16,0,128,613
13150,afternoon,1,5,1,0,17,0.020073547256632716,0.4353650085126048,0,74,2,0,78,406
20553,morning,0,1,0,0,61,0.07267809966762143,0.6681936404369073,1,115,9,11,137,635
40587,peak,3,3,0,0,39,0.030424539968298008,0.4805366335709251,0,226,10,0,236,1253
16380,afternoon,1,4,0,0,35,0.08628495212054642,0.3337495101631638,0,91,9,0,101,506
19155,morning,0,3,0,0,80,0.06151908153936111,0.3827538555128331,1,107,7,14,128,592
16280,afternoon,1,1,0,0,39,0.02340218969317138,0.36423430262275863,0,91,3,0,96,503
11945,afternoon,1,0,0,0,69,0.07531690773860529,0.5179388946998096,0,67,6,0,75,369
13755,afternoon,1,6,1,0,78,0.0884702597437763,0.33260633729167377,0,77,8,0,84,425
19569,morning,0,1,0,0,29,0.049718483799526064,0.7032421612335178,1,109,6,17,131,604
10846,afternoon,1,2,0,0,15,0.11186142764852705,0.7540025950107505,0,61,8,0,68,335
11588,afternoon,1,5,1,0,60,0.064525851895314,0.4241970896011584,1,65,5,7,79,358
2653,night,2,5,1,0,43,0.10992158169728172,0.5427548783909765,0,15,2,0,18,82
19849,afternoon,1,4,0,0,77,0.08948188748105212,0.5595315321982846,1,111,11,15,139,613
2696,night,2,4,0,0,69,0.12431036815842621,0.7925006082289732,0,15,3,0,20,84
15468,afternoon,1,3,0,0,22,0.0856309749178726,0.3328097891932885,0,86,8,0,93,478
12582,afternoon,1,1,0,0,76,0.04227526319848472,0.6339411838714477,1,70,4,11,86,389
5479,night,2,5,1,0,28,0.11871094331344237,0.4728824916064245,0,31,5,0,36,170
16281,afternoon,1,0,0,0,77,0.11396423002097486,0.5509031060563274,0,91,11,0,101,503
